Date,Region,Property_Type,Bedrooms,Distance_to_CBD_km,Rent_Price
15/10/2023,CHRISTCHURCH,Townhouse,2,7.9,588.38
01/03/2023,Hamilton,house,3,8.0,671.65
22/06/2023,Hamilton,,2,10.1,802.0
02/06/2022,christchurch,townhouse,3,2.4,652.74
31/12/2022,welling ton,townhouse,2,5.3,547.97
06/09/2022,Dunedin  ,apartment,2,5.3,451.57
08/08/2023,DUNEDIN,townhouse,2,6.5,485.98
05/01/2024,christchurch,Townhouse,3,4.4,642.84
15/11/2024,hamilton,townhouse,3,5.9,749.32
30/10/2023,christchurch,house,3,10.7,629.59
20/01/2024,CHRISTCHURCH,apartment,3,7.3,720.63
30/01/2024,auckland,apartment,3,0.5,575.45
10/05/2024,christchurch,town house,2,4.7,574.18
14/04/2024,christchurch,Apartment,2,9.6,529.77
18/03/2024,Auckland,townhouse,3,3.5,769.47
11/03/2024,DUNEDIN,apartment,3,4.1,501.49
03/01/2023,Hamilton,Apartment,2,11.1,472.16
12/11/2024,Hamilton,townhouse,2,0.5,575.12
16/04/2023,christchurch,House,3,8.2,758.43
15/07/2024,Hamilton,aprtment,2,0.5,700.65
09/01/2024,Hamilton,House,2,0.5,565.28
28/08/2023,auckland ,town house,5,14.4,701.83
10/07/2023,auckland,town house,2,13.5,711.82
29/07/2023,dunedin,house,4,14.7,716.85
22/11/2023,hamilton,apartment,3,15.3,681.54
26/02/2023,Dunedin,Apartment,1,10.8,446.32
19/11/2023,auckland,aprtment,4,14.4,
16/09/2022,Auckland,Townhouse,1,0.7,663.47
26/07/2023,wellington,townhouse,2,9.9,572.32
14/12/2022,Hamilton,aprtment,3,3.0,500.1
07/06/2022,DUNEDIN,House,2,7.9,604.81
24/06/2023,hamilton,townhouse,1,11.1,449.52
17/05/2024,WELLINGTON,townhouse,3,14.0,743.45
28/05/2023,Christchurch,town house,3,2.8,714.07
27/02/2023,wellington,apartment,2,8.3,612.59
11/11/2023,AUCKLAND,Apartment,4,9.2,762.35
07/05/2023,Auckland,Apartment,4,15.7,577.94
06/05/2022,DUNEDIN,apartment,1,9.5,366.69
18/11/2022,hamilton,town house,3,10.1,538.45
09/02/2023,auckland,town house,1,8.2,634.46
30/03/2022,auckland,aprtment,3,0.5,652.61
27/06/2023,wellington,apartment,4,2.2,600.61
18/11/2022,hamilton,HOUSE,5,7.7,757.18
29/07/2024,hamilton,Apartment,4,11.5,732.54
14/03/2024,hamilton,Townhouse,2,19.3,555.53
17/06/2022,Wellington,Townhouse,4,3.3,796.29
18/03/2023,hamilton,Townhouse,1,8.4,545.08
25/05/2023,Dunedin,aprtment,1,5.1,423.72
16/07/2024,christchurch,Townhouse,3,5.8,759.01
19/08/2023,Wellington,HOUSE,1,5.2,595.12
19/03/2022,AUCKLAND,townhouse,2,2.8,514.27
25/09/2023,CHRISTCHURCH,aprtment,1,8.7,678.66
16/02/2022,Auckland,house,2,13.2,612.77
07/11/2024,AUCKLAND,town house,2,12.3,653.12
13/01/2023,WELLINGTON,aprtment,2,4.8,473.09
23/03/2023,AUCKLAND,townhouse,2,17.0,679.93
21/06/2022,Dunedin,aprtment,3,8.6,676.47
18/01/2024,Dunedin,house,3,7.4,621.86
14/09/2023,christchurch,apartment,5,6.8,625.15
24/03/2024,christchurch,townhouse,3,11.3,787.72
28/02/2023,AUCKLAND,apartment,3,1.0,682.07
19/06/2023,DUNEDIN,Townhouse,3,7.2,699.88
26/02/2024,auckland ,Apartment,3,7.8,537.49
03/09/2022,christchurch,Apartment,2,9.3,478.7
20/12/2022,Dunedin,HOUSE,1,2.8,516.6
11/08/2022,Dunedin,townhouse,2,4.7,508.02
15/12/2024,CHRISTCHURCH,Townhouse,3,4.9,731.06
12/08/2024,auckland,Townhouse,2,3.0,557.94
30/01/2022,dunedin,House,2,0.5,583.05
28/06/2023,DUNEDIN,apartment,3,7.0,522.6
09/06/2022,welling ton,house,4,7.3,633.85
15/12/2022,wellington,town house,3,7.2,773.01
24/12/2023,christchurch,Apartment,4,2.1,630.17
24/06/2024,CHRISTCHURCH,house,4,13.2,674.03
20/07/2022,Dunedin,HOUSE,1,12.0,471.11
07/03/2023,Hamilton,HOUSE,2,9.4,661.19
29/05/2024,Wellington,House,3,0.6,709.7
01/05/2024,auckland ,Apartment,3,2.2,562.49
17/01/2022,dunedin,town house,3,0.5,662.63
04/12/2022,WELLINGTON,aprtment,2,9.9,509.5
29/05/2024,Christchurch,town house,2,4.4,723.64
14/10/2024,HAMILTON,apartment,3,7.8,556.97
10/10/2024,Hamilton,aprtment,2,14.9,651.98
04/05/2023,dunedin,HOUSE,2,0.7,744.49
08/10/2022,hamilton,HOUSE,2,13.2,534.59
23/12/2022,Dunedin  ,house,3,5.0,662.39
21/06/2022,hamilton,house,1,11.4,704.59
10/03/2024,AUCKLAND,aprtment,2,2.4,
28/08/2024,Auckland,townhouse,2,8.5,514.46
11/07/2022,CHRISTCHURCH,house,2,6.9,603.91
15/05/2022,hamilton,apartment,3,7.2,483.81
12/02/2024,Dunedin,Apartment,3,1.6,530.29
12/02/2022,wellington,aprtment,2,0.5,634.84
09/12/2023,Dunedin  ,townhouse,3,8.7,758.01
13/12/2022,WELLINGTON,house,2,0.5,572.9
18/06/2024,Dunedin  ,Townhouse,4,1.0,834.54
04/12/2024,welling ton,apartment,1,7.5,459.33
05/02/2023,hamilton,house,4,2.5,712.64
15/05/2022,DUNEDIN,Townhouse,1,20.4,484.23
29/01/2023,dunedin,Townhouse,3,11.0,
21/07/2024,hamilton,HOUSE,2,6.6,687.17
01/09/2022,HAMILTON,house,2,13.0,773.18
26/11/2024,Hamilton,townhouse,2,8.4,664.87
12/02/2022,Christchurch,Townhouse,2,4.4,586.64
14/03/2024,Dunedin  ,apartment,3,6.7,661.38
01/01/2023,hamilton,Apartment,5,16.5,635.25
25/11/2023,WELLINGTON,Townhouse,1,0.5,470.65
16/11/2022,Hamilton,house,2,13.1,588.43
31/10/2024,dunedin,Apartment,3,5.4,705.02
13/11/2023,christchurch,HOUSE,4,7.3,809.71
24/07/2022,Hamilton,HOUSE,3,10.3,627.57
30/12/2024,Wellington,Apartment,3,3.3,575.17
24/03/2024,AUCKLAND,aprtment,2,7.5,535.66
04/06/2023,CHRISTCHURCH,aprtment,2,9.8,468.47
06/02/2022,christchurch,HOUSE,2,11.8,648.9
25/05/2023,dunedin,Townhouse,5,2.7,895.3
17/04/2022,auckland ,house,2,5.6,638.33
02/06/2024,WELLINGTON,aprtment,3,5.2,614.88
03/07/2024,welling ton,townhouse,2,1.7,744.04
30/01/2023,Auckland,Apartment,2,8.5,617.64
01/01/2023,auckland ,townhouse,1,7.8,541.39
12/04/2023,christchurch,Apartment,2,10.5,617.17
15/10/2022,Dunedin  ,house,3,14.9,829.45
06/01/2022,dunedin,HOUSE,3,2.8,724.18
28/08/2022,auckland ,town house,3,0.5,748.53
17/03/2022,Wellington,townhouse,3,2.4,811.12
17/05/2022,hamilton,HOUSE,2,6.0,646.32
21/09/2022,hamilton,Townhouse,2,3.5,537.04
23/05/2022,christchurch,HOUSE,3,6.1,693.14
07/04/2022,wellington,townhouse,1,1.8,563.61
23/12/2023,CHRISTCHURCH,aprtment,4,7.2,633.11
04/05/2022,dunedin,aprtment,3,0.5,
14/01/2022,welling ton,Townhouse,2,12.2,522.03
30/01/2022,Dunedin,aprtment,3,16.9,686.26
15/04/2024,wellington,aprtment,5,1.5,808.76
01/06/2024,Hamilton,house,2,12.9,751.12
21/02/2024,wellington,aprtment,3,12.2,629.19
27/04/2024,Wellington,apartment,2,5.7,521.12
13/10/2022,hamilton,town house,3,12.8,613.0
17/06/2022,Hamilton,town house,3,2.6,630.69
08/01/2022,DUNEDIN,aprtment,1,2.5,612.98
14/12/2023,hamilton,town house,2,7.3,499.04
04/10/2024,WELLINGTON,House,1,2.9,635.03
23/01/2023,christchurch,House,2,12.7,554.3
10/09/2022,auckland,town house,3,0.5,618.34
03/07/2022,christchurch,House,2,3.6,582.16
29/10/2023,christchurch,aprtment,2,4.4,627.69
01/02/2023,hamilton,Townhouse,1,5.4,430.89
09/11/2024,dunedin,apartment,4,12.3,623.17
07/04/2022,Hamilton,townhouse,1,0.5,700.3
09/03/2024,Dunedin  ,HOUSE,3,7.7,614.31
14/07/2024,CHRISTCHURCH,Apartment,1,6.7,556.44
21/11/2024,christchurch,house,1,16.3,527.49
06/06/2023,Wellington,house,3,6.5,592.96
28/12/2024,WELLINGTON,apartment,2,5.1,543.45
02/12/2024,WELLINGTON,House,2,4.3,650.98
06/05/2022,auckland ,House,3,0.6,646.58
10/01/2023,Christchurch,Townhouse,2,2.4,716.75
09/10/2022,hamilton,apartment,1,10.2,645.86
19/09/2023,welling ton,town house,3,4.9,597.93
15/11/2022,Hamilton,apartment,3,9.1,632.68
11/07/2022,christchurch,Townhouse,1,3.4,720.62
09/02/2023,WELLINGTON,Townhouse,3,2.1,745.73
14/04/2024,hamilton,HOUSE,3,11.7,632.12
11/09/2023,Auckland,HOUSE,3,10.3,815.44
13/01/2024,hamilton,town house,2,8.6,713.13
17/05/2024,welling ton,townhouse,1,10.1,677.43
26/10/2022,auckland,house,3,10.9,656.48
13/03/2022,Auckland,,2,7.2,696.65
20/01/2024,welling ton,townhouse,3,8.4,507.69
03/06/2023,Auckland,town house,2,8.8,563.68
05/11/2022,WELLINGTON,Apartment,3,6.0,534.9
22/07/2023,CHRISTCHURCH,house,3,3.0,748.85
03/01/2023,hamilton,HOUSE,2,1.5,636.34
30/01/2024,DUNEDIN,Townhouse,3,4.9,560.32
31/03/2022,auckland,town house,3,9.2,743.38
21/11/2023,WELLINGTON,apartment,4,9.3,576.01
16/08/2023,CHRISTCHURCH,apartment,3,11.2,792.3
17/12/2023,AUCKLAND,apartment,2,1.5,542.47
07/01/2022,DUNEDIN,aprtment,3,4.1,621.12
06/09/2022,auckland ,town house,2,7.1,616.46
26/01/2024,auckland,HOUSE,3,17.5,808.01
23/01/2024,christchurch,town house,3,8.9,578.48
04/09/2023,Christchurch,house,5,6.9,759.84
09/11/2023,auckland,apartment,1,6.5,654.59
17/10/2024,Wellington,townhouse,4,13.1,812.79
22/11/2024,AUCKLAND,House,4,1.9,928.56
25/07/2022,HAMILTON,House,3,13.1,785.17
24/09/2022,Dunedin  ,aprtment,1,0.5,477.5
10/06/2023,auckland,House,2,10.3,762.14
30/06/2023,auckland,House,3,4.5,831.63
27/09/2022,Auckland,House,3,3.6,673.59
05/07/2023,Wellington,Apartment,1,1.3,459.06
17/07/2023,Auckland,aprtment,3,9.8,555.33
20/07/2022,wellington,Apartment,2,9.0,
22/11/2024,Dunedin  ,Apartment,2,14.5,636.78
13/07/2023,auckland,House,2,4.0,593.91
17/05/2023,auckland,Apartment,4,4.8,848.95
08/01/2024,auckland,Apartment,1,10.2,540.35
14/01/2022,HAMILTON,Apartment,1,15.2,616.56
01/05/2022,AUCKLAND,townhouse,4,14.8,645.4
09/02/2024,Hamilton,townhouse,2,7.1,712.43
13/10/2022,dunedin,apartment,2,7.8,642.54
06/12/2024,dunedin,House,2,10.8,612.48
21/03/2023,Christchurch,Townhouse,1,6.5,504.82
14/09/2024,Auckland,aprtment,3,8.4,567.78
03/08/2023,wellington,aprtment,2,6.7,496.45
25/05/2024,dunedin,town house,1,8.9,
17/05/2024,auckland ,HOUSE,2,12.8,827.45
22/03/2022,christchurch,HOUSE,2,7.6,665.43
02/05/2024,WELLINGTON,House,5,6.4,728.91
26/04/2024,Christchurch,townhouse,3,11.6,808.97
22/07/2024,auckland,town house,3,1.7,775.26
01/03/2023,Hamilton,aprtment,2,9.9,641.73
12/11/2023,AUCKLAND,Apartment,4,12.9,633.63
17/01/2022,Dunedin  ,HOUSE,2,6.4,554.16
29/04/2023,HAMILTON,townhouse,3,15.8,525.12
10/09/2022,Dunedin,Apartment,4,4.0,654.07
29/05/2024,hamilton,House,3,4.4,651.57
05/07/2023,Christchurch,house,2,0.5,756.0
12/04/2022,Wellington,aprtment,4,7.1,595.05
19/12/2022,AUCKLAND,Townhouse,1,13.0,559.94
21/03/2023,WELLINGTON,apartment,1,9.1,615.65
06/02/2023,CHRISTCHURCH,House,4,8.4,796.58
14/02/2023,CHRISTCHURCH,Townhouse,2,12.0,547.66
09/12/2023,Dunedin  ,HOUSE,3,12.1,852.42
04/02/2024,AUCKLAND,Townhouse,3,6.2,511.77
25/01/2024,DUNEDIN,HOUSE,1,3.3,566.56
04/08/2023,AUCKLAND,town house,2,4.7,587.71
08/10/2022,christchurch,aprtment,5,2.9,686.02
23/06/2022,AUCKLAND,house,5,12.5,912.28
07/12/2023,hamilton,apartment,3,7.4,563.02
04/12/2022,christchurch,Apartment,1,2.4,421.66
21/11/2024,dunedin,House,3,8.9,849.39
02/11/2024,auckland ,House,4,4.3,815.74
21/04/2024,CHRISTCHURCH,aprtment,2,16.1,440.22
22/05/2022,HAMILTON,HOUSE,1,3.3,495.98
06/12/2023,HAMILTON,aprtment,3,5.8,489.38
17/10/2022,hamilton,house,3,5.3,837.53
13/02/2024,wellington,apartment,5,5.8,698.88
22/12/2023,christchurch,aprtment,2,0.5,650.65
18/01/2022,hamilton,Townhouse,4,10.1,732.63
12/11/2023,hamilton,House,3,4.7,676.85
25/03/2024,hamilton,town house,1,9.3,454.63
08/07/2024,hamilton,house,1,9.7,685.96
20/01/2022,hamilton,Townhouse,4,2.2,
22/10/2024,christchurch,House,2,9.1,481.67
30/04/2023,Dunedin  ,HOUSE,2,6.4,761.82
13/11/2022,hamilton,Townhouse,2,6.9,695.83
04/02/2022,welling ton,townhouse,2,10.8,553.54
17/04/2024,DUNEDIN,townhouse,2,4.2,708.42
05/08/2023,dunedin,town house,2,6.5,724.99
06/12/2022,christchurch,House,4,5.7,613.93
07/01/2024,Dunedin  ,house,3,4.2,810.69
29/12/2022,auckland ,town house,3,8.7,576.41
25/09/2023,christchurch,House,1,9.4,490.3
28/10/2022,wellington,Townhouse,4,7.7,602.13
05/10/2023,CHRISTCHURCH,town house,4,1.1,878.51
08/03/2023,Wellington,HOUSE,2,12.2,727.8
25/12/2022,AUCKLAND,HOUSE,3,4.1,833.24
22/03/2022,AUCKLAND,house,2,6.0,597.5
08/02/2022,Christchurch,townhouse,2,2.1,610.97
26/01/2023,wellington,House,2,8.7,639.33
04/08/2024,Wellington,Townhouse,2,8.9,618.95
17/07/2023,CHRISTCHURCH,town house,2,9.0,554.51
30/04/2022,WELLINGTON,townhouse,2,1.2,746.42
15/11/2024,christchurch,town house,4,9.7,
12/07/2022,CHRISTCHURCH,apartment,3,0.5,683.64
17/03/2023,hamilton,townhouse,2,4.0,523.39
09/05/2024,CHRISTCHURCH,townhouse,3,5.3,781.64
07/07/2023,CHRISTCHURCH,Townhouse,3,0.5,791.0
29/01/2023,christchurch,House,3,2.9,730.63
05/01/2024,auckland,apartment,4,9.3,575.83
23/02/2024,HAMILTON,aprtment,3,9.6,657.66
13/08/2022,hamilton,town house,4,6.8,616.64
27/05/2024,DUNEDIN,townhouse,4,0.5,867.73
01/10/2023,Auckland,House,4,4.0,741.28
07/09/2023,AUCKLAND,Townhouse,3,2.9,738.6
24/09/2024,wellington,,4,11.2,710.53
05/04/2022,wellington,HOUSE,3,5.0,754.61
17/10/2022,Wellington,House,2,0.5,844.0
06/10/2024,wellington,house,3,4.7,614.51
21/09/2024,DUNEDIN,House,1,6.8,554.48
30/01/2023,hamilton,House,2,13.5,482.16
24/12/2023,WELLINGTON,town house,2,1.4,529.58
19/07/2024,Auckland,HOUSE,3,2.8,668.18
30/05/2024,WELLINGTON,apartment,1,6.5,653.42
29/04/2023,Dunedin,apartment,3,7.0,758.25
27/10/2023,Dunedin,Townhouse,2,7.0,568.13
07/06/2022,auckland ,HOUSE,3,5.5,665.0
25/08/2022,Dunedin  ,aprtment,5,9.1,638.6
26/10/2024,hamilton,Apartment,2,3.0,556.12
11/04/2024,Auckland,Apartment,5,0.5,632.86
17/04/2024,Dunedin,House,2,0.5,753.61
27/07/2022,welling ton,HOUSE,2,4.1,587.32
22/12/2022,hamilton,House,2,16.8,751.16
12/04/2024,auckland ,Townhouse,2,6.6,584.95
05/07/2024,auckland,HOUSE,3,7.9,
21/07/2022,Christchurch,House,3,8.8,588.83
17/07/2022,Dunedin  ,house,3,9.9,714.28
27/09/2022,DUNEDIN,townhouse,3,14.8,752.96
30/10/2023,Dunedin  ,Apartment,2,10.3,556.33
04/04/2024,WELLINGTON,town house,3,7.6,627.51
27/04/2024,auckland ,house,3,10.3,630.23
14/01/2023,wellington,Apartment,1,0.5,495.57
13/02/2024,Hamilton,townhouse,3,0.8,664.04
21/11/2023,CHRISTCHURCH,House,1,9.5,517.88
04/09/2022,wellington,aprtment,2,9.4,656.4
03/06/2022,WELLINGTON,Apartment,5,9.1,647.7
07/09/2023,CHRISTCHURCH,townhouse,4,5.5,785.25
15/05/2024,hamilton,townhouse,1,0.5,501.09
12/01/2024,HAMILTON,Apartment,2,1.4,574.8
31/01/2024,Hamilton,apartment,2,7.9,420.37
22/11/2022,hamilton,apartment,2,10.3,702.93
01/08/2022,Wellington,HOUSE,4,2.6,915.69
07/07/2022,welling ton,apartment,3,3.2,557.0
07/08/2024,auckland,apartment,2,5.1,470.3
30/11/2022,hamilton,apartment,2,4.2,634.48
21/04/2023,dunedin,town house,2,5.5,601.0
07/02/2023,Wellington,Apartment,2,4.5,453.62
19/10/2024,WELLINGTON,Apartment,3,6.3,703.23
07/02/2023,Wellington,HOUSE,2,10.3,510.61
15/01/2023,dunedin,house,1,13.2,561.54
02/04/2022,Dunedin,townhouse,2,6.9,701.63
03/08/2022,welling ton,House,3,12.7,684.11
14/09/2023,christchurch,house,2,15.9,617.69
20/08/2023,auckland,House,4,5.0,727.6
20/06/2023,WELLINGTON,aprtment,3,4.1,600.22
13/01/2022,hamilton,house,4,6.7,706.28
16/10/2024,welling ton,House,4,10.8,759.51
07/11/2024,hamilton,House,2,6.7,604.97
10/09/2023,welling ton,House,3,6.0,683.54
19/02/2023,Dunedin,town house,3,13.3,587.91
18/02/2024,hamilton,apartment,2,3.2,592.78
24/02/2023,Dunedin,aprtment,2,9.5,496.72
06/07/2024,Auckland,house,2,6.9,795.03
21/09/2022,Auckland,apartment,2,3.5,549.62
16/01/2024,welling ton,HOUSE,2,14.9,564.72
28/10/2024,Auckland,townhouse,3,9.3,735.92
12/02/2023,Auckland,House,1,10.2,522.02
21/08/2023,WELLINGTON,Apartment,2,1.7,567.43
17/06/2023,hamilton,house,2,9.8,602.07
07/07/2022,christchurch,HOUSE,3,7.1,794.1
18/08/2022,auckland ,townhouse,1,2.9,700.17
16/11/2023,Auckland,House,1,19.0,508.82
15/10/2024,CHRISTCHURCH,House,2,7.2,600.39
27/07/2023,WELLINGTON,town house,5,3.6,940.28
11/05/2022,christchurch,Townhouse,2,2.4,689.83
08/08/2024,Dunedin  ,aprtment,3,5.1,576.37
30/05/2024,WELLINGTON,townhouse,3,6.9,730.78
15/03/2024,DUNEDIN,HOUSE,2,10.9,752.71
08/05/2023,dunedin,Townhouse,3,15.9,741.86
03/12/2023,welling ton,townhouse,1,9.0,438.84
16/06/2023,Dunedin,HOUSE,1,1.8,550.53
06/06/2022,hamilton,house,1,14.9,647.07
08/06/2024,Wellington,House,3,6.6,716.85
06/05/2024,Dunedin,Apartment,4,11.6,673.78
30/05/2023,christchurch,House,2,5.1,689.42
21/08/2022,DUNEDIN,townhouse,2,2.1,484.21
22/02/2022,wellington,HOUSE,3,8.9,677.3
26/04/2022,christchurch,apartment,2,6.0,652.28
24/08/2024,HAMILTON,apartment,4,10.5,597.76
31/12/2022,DUNEDIN,House,3,12.9,790.32
13/04/2022,dunedin,town house,3,3.9,559.63
12/02/2023,hamilton,apartment,3,0.5,547.39
07/03/2023,christchurch,aprtment,3,3.7,505.61
29/08/2024,hamilton,,2,8.6,560.37
13/04/2022,Wellington,HOUSE,4,7.7,627.97
11/05/2024,welling ton,Apartment,2,11.0,638.56
27/06/2023,hamilton,Townhouse,4,9.7,736.88
30/09/2024,Christchurch,aprtment,2,2.2,662.74
14/07/2024,Auckland,aprtment,2,11.0,411.88
17/06/2023,Hamilton,HOUSE,1,3.2,618.53
24/09/2022,Dunedin,Townhouse,4,8.4,673.41
28/03/2022,dunedin,town house,1,6.1,641.62
17/07/2022,WELLINGTON,town house,2,6.4,516.25
03/04/2022,Auckland,house,3,6.1,622.78
07/02/2022,welling ton,town house,1,9.2,439.31
25/03/2022,AUCKLAND,house,3,9.8,793.52
16/01/2022,Christchurch,Townhouse,3,6.8,629.91
05/01/2022,Wellington,aprtment,1,5.9,456.23
18/12/2024,CHRISTCHURCH,apartment,2,9.2,486.44
19/08/2024,dunedin,house,4,9.0,625.06
04/04/2022,Dunedin  ,town house,2,3.7,648.19
21/11/2022,Auckland,townhouse,3,7.9,738.22
27/04/2024,welling ton,apartment,2,5.9,621.48
31/08/2022,auckland,Townhouse,3,6.4,579.13
16/10/2023,Hamilton,townhouse,2,8.8,502.62
15/03/2024,Wellington,apartment,3,7.5,664.62
23/07/2022,HAMILTON,Townhouse,2,1.7,709.02
09/12/2024,CHRISTCHURCH,townhouse,5,7.6,697.33
25/05/2023,Dunedin,Townhouse,2,12.3,541.43
08/11/2022,Wellington,apartment,3,0.6,616.68
06/07/2022,christchurch,townhouse,2,8.8,685.28
30/05/2024,Dunedin,HOUSE,1,11.3,648.47
02/06/2023,hamilton,Apartment,3,2.9,682.98
28/10/2024,Hamilton,House,2,6.0,596.34
30/07/2024,auckland ,Townhouse,5,5.7,741.08
11/01/2023,WELLINGTON,townhouse,3,1.8,614.01
23/07/2023,christchurch,apartment,3,7.1,586.92
11/12/2022,AUCKLAND,Apartment,2,0.5,603.04
20/07/2022,Christchurch,HOUSE,3,8.9,656.84
08/12/2024,dunedin,Townhouse,2,10.3,451.46
27/08/2022,DUNEDIN,House,2,3.0,648.41
29/07/2022,Auckland,townhouse,3,7.6,701.17
10/11/2023,AUCKLAND,House,2,2.3,567.19
24/10/2022,Christchurch,apartment,5,2.1,751.07
09/10/2024,DUNEDIN,Apartment,2,6.7,597.0
15/06/2024,DUNEDIN,House,3,0.5,841.82
14/05/2022,Dunedin,town house,2,1.5,810.12
24/06/2022,christchurch,HOUSE,2,11.9,544.85
25/04/2024,auckland ,Apartment,3,12.7,674.85
03/10/2022,hamilton,townhouse,4,13.9,789.81
22/08/2024,AUCKLAND,Apartment,3,9.4,525.92
11/05/2024,wellington,,1,8.2,546.3
07/10/2023,auckland,house,1,0.5,537.27
14/02/2023,dunedin,aprtment,4,11.3,649.47
16/08/2023,wellington,apartment,3,9.0,512.26
06/01/2024,auckland,House,2,0.5,615.84
07/10/2022,hamilton,Apartment,3,0.5,601.81
27/10/2022,wellington,Apartment,2,6.3,519.2
16/09/2023,CHRISTCHURCH,house,2,8.0,571.49
14/06/2023,HAMILTON,House,1,4.8,585.89
13/01/2022,Auckland,house,2,14.0,763.8
09/08/2022,Wellington,townhouse,1,8.5,515.92
28/12/2024,AUCKLAND,House,4,6.8,744.48
27/07/2022,Dunedin,HOUSE,4,2.6,835.62
18/05/2023,Hamilton,Apartment,2,7.7,400.34
04/09/2023,hamilton,House,2,8.5,806.72
08/06/2023,Hamilton,townhouse,2,5.1,738.38
28/02/2023,HAMILTON,HOUSE,2,5.9,740.77
22/09/2023,DUNEDIN,house,2,0.5,828.89
10/09/2024,hamilton,aprtment,4,9.3,625.35
28/02/2023,auckland,townhouse,2,10.8,482.1
16/10/2024,Wellington,apartment,3,4.7,480.77
16/11/2023,hamilton,House,2,6.5,531.3
16/05/2023,hamilton,house,2,12.5,571.52
22/10/2023,Dunedin,townhouse,1,5.9,593.5
24/02/2023,DUNEDIN,townhouse,3,1.8,631.23
07/05/2022,christchurch,HOUSE,3,0.5,660.5
30/07/2023,auckland ,House,2,6.8,588.59
27/06/2024,welling ton,townhouse,3,3.6,796.21
21/06/2024,dunedin,townhouse,2,3.4,716.43
17/06/2024,hamilton,HOUSE,4,1.7,824.89
27/10/2023,auckland ,Townhouse,4,1.0,615.2
12/05/2024,Hamilton,town house,3,9.7,761.69
30/01/2023,Hamilton,house,3,0.5,547.11
31/07/2022,hamilton,House,2,7.9,756.17
09/01/2024,christchurch,apartment,3,10.7,665.12
08/10/2023,christchurch,HOUSE,2,0.5,635.37
08/10/2023,Wellington,Apartment,1,4.1,483.47
04/10/2024,auckland,Apartment,2,5.1,520.06
21/07/2023,HAMILTON,Apartment,4,5.1,836.68
19/10/2024,auckland,apartment,2,7.8,528.91
05/05/2022,Christchurch,aprtment,3,9.9,496.59
10/10/2024,hamilton,aprtment,1,7.7,650.38
04/07/2024,DUNEDIN,townhouse,1,6.3,548.45
24/01/2023,wellington,HOUSE,2,7.5,674.52
31/03/2024,hamilton,Apartment,1,5.9,542.36
08/01/2022,welling ton,aprtment,3,9.5,534.75
02/09/2024,Hamilton,apartment,1,3.2,672.16
08/09/2023,wellington,HOUSE,4,6.5,648.43
28/03/2022,WELLINGTON,town house,3,5.0,563.55
26/12/2022,auckland,House,1,6.3,767.01
06/03/2024,hamilton,house,1,11.1,447.74
11/06/2022,AUCKLAND,town house,4,17.6,779.77
21/09/2024,hamilton,Townhouse,1,7.1,585.96
13/10/2023,HAMILTON,apartment,1,6.4,637.54
01/06/2024,WELLINGTON,town house,2,8.4,592.41
18/08/2022,HAMILTON,house,3,9.4,677.24
11/07/2022,Hamilton,town house,2,4.0,500.13
09/12/2023,auckland,house,3,3.5,795.27
25/06/2023,Wellington,aprtment,2,10.2,677.64
03/02/2023,Auckland,House,2,3.5,745.16
17/11/2022,wellington,apartment,2,3.6,582.58
19/03/2023,HAMILTON,House,3,2.4,752.1
29/04/2023,Dunedin  ,apartment,5,9.0,776.86
18/09/2024,welling ton,apartment,2,3.2,449.63
10/02/2023,hamilton,HOUSE,2,7.7,627.46
13/11/2022,Dunedin,house,1,2.4,748.06
15/12/2022,wellington,HOUSE,4,1.5,892.12
05/11/2023,Dunedin  ,house,2,3.0,743.62
01/10/2022,AUCKLAND,townhouse,3,9.1,795.59
09/05/2024,dunedin,townhouse,3,0.5,721.0
26/12/2022,auckland,Townhouse,2,1.0,672.68
21/11/2024,christchurch,apartment,4,15.3,754.18
05/02/2024,CHRISTCHURCH,townhouse,2,6.8,
10/02/2022,AUCKLAND,town house,4,7.8,659.0
27/03/2023,auckland,Apartment,2,11.7,691.22
19/01/2022,DUNEDIN,house,4,5.9,832.37
13/01/2022,hamilton,house,2,11.9,632.97
17/06/2022,auckland ,House,1,9.1,516.49
22/10/2022,auckland,aprtment,3,8.6,560.71
14/11/2023,DUNEDIN,HOUSE,3,15.2,751.09
11/03/2024,Christchurch,townhouse,2,7.1,628.31
05/10/2023,hamilton,town house,3,7.5,616.6
19/07/2024,Hamilton,HOUSE,3,7.7,776.74
11/07/2023,Wellington,House,3,11.3,591.79
13/05/2023,DUNEDIN,Townhouse,3,13.8,697.73
06/10/2024,Christchurch,townhouse,1,10.0,498.74
25/12/2022,DUNEDIN,town house,3,12.2,675.37
19/05/2024,WELLINGTON,house,4,11.4,798.02
30/09/2024,wellington,townhouse,1,2.4,701.74
08/02/2023,wellington,town house,5,3.6,869.84
18/04/2024,hamilton,house,3,9.9,603.12
31/05/2024,hamilton,townhouse,2,12.1,510.63
11/04/2024,Auckland,Apartment,5,0.5,632.86
24/05/2023,auckland ,town house,3,0.5,601.65
01/05/2024,auckland ,House,2,0.5,799.68
18/10/2022,AUCKLAND,house,2,11.0,550.16
19/02/2024,auckland ,Apartment,4,0.5,
02/05/2024,wellington,Townhouse,3,1.8,572.07
19/09/2023,Auckland,HOUSE,1,10.1,575.07
14/06/2023,christchurch,town house,2,12.5,533.53
05/10/2022,Dunedin,town house,2,2.8,555.46
